"","PlayerID","SeasonID","MatchID","Date","HomeAway","WinLoss","PlayerStyle","PlayerLR","OppStyle","OppLR","PlayerSets","OppSets","GameID","PlayerGames","OppGames","Server","PointID","PlayerPoints","OppPoints","ServeResult","ServeLocation","ReturnLocation","Result","PointWinner","FinalShotType","FinalForeBack","FinalCrossLine","PenumltimateShotType","PenumltimateForeBack","PenumltimateCrossLine","NetPlay","PointLength","ErrorPosition","Comments"
"40","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",0,0,"P","-",0,0,"F","C","L","F","P","O","B","C","-","-","-","-","M","L","NULL"
"41","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",0,0,"P","-",1,0,"F","C","C","W","P","T","F","C","-","-","-","-","M","","NULL"
"42","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",0,0,"P","-",2,0,"F","B","C","W","P","T","B","C","-","-","-","-","S","","NULL"
"43","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",0,0,"P","-",3,0,"F","W","L","U","P","T","F","C","-","-","-","-","S","","NULL"
"44","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,0,"O","-",0,0,"S","W","C","U","P","T","B","L","-","-","-","-","S","L","NULL"
"45","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,0,"O","-",1,0,"F","W","L","U","P","T","F","C","-","-","-","-","S","N","NULL"
"46","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,0,"O","-",2,0,"F","C","L","W","P","T","B","C","-","-","-","-","M","","NULL"
"47","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",1,0,"O","-",3,0,"F","W","C","F","P","T","F","L","-","-","-","-","S","","NULL"
"48","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,0,"P","-",0,0,"F","C","C","U","O","T","F","L","-","-","-","-","S","N","NULL"
"49","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,0,"P","-",0,1,"F","W","L","F","P","T","F","C","-","-","-","-","S","N","NULL"
"50","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,0,"P","-",1,1,"F","W","C","W","O","T","F","C","-","-","-","-","S","","NULL"
"51","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,0,"P","-",1,2,"F","B","C","W","O","T","F","C","-","-","-","-","S","","NULL"
"52","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,0,"P","-",1,3,"S","B","C","W","P","T","F","L","-","-","-","-","S","","NULL"
"53","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,0,"P","-",2,3,"F","W","C","W","P","T","B","C","-","-","-","-","S","","NULL"
"54","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,0,"P","-",3,3,"F","W","C","U","O","T","F","C","-","-","-","-","S","","NULL"
"55","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",0,0,"S","W","C","U","P","T","B","C","-","-","-","-","M","W","NULL"
"56","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",1,0,"S","W","L","U","O","O","B","C","-","-","-","-","S","L","NULL"
"57","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",1,1,"F","","","A","P","","","","-","-","-","-","","","NULL"
"58","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",2,1,"F","B","C","W","P","T","F","L","-","-","-","-","M","","NULL"
"59","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",3,1,"F","C","C","U","O","T","F","C","-","-","-","-","M","N","NULL"
"60","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",3,2,"F","B","C","U","O","T","F","C","-","-","-","-","S","L","NULL"
"61","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,1,"O","-",3,3,"S","B","C","U","O","T","F","C","-","-","-","-","S","L","NULL"
"62","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,2,"P","-",0,0,"F","B","C","U","O","T","F","C","-","-","-","-","S","N","NULL"
"63","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,2,"P","-",0,1,"F","B","C","W","O","S","F","C","-","-","-","-","M","","NULL"
"64","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,2,"P","-",0,2,"F","","","A","O","","","","-","-","-","-","","","NULL"
"65","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,2,"P","-",0,3,"D","","","D","P","","","","-","-","-","-","","","NULL"
"66","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,2,"P","-",1,3,"F","B","C","W","O","T","F","C","-","-","-","-","S","","NULL"
"67","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,3,"O","-",0,0,"S","B","C","W","P","T","B","C","-","-","-","-","M","","NULL"
"68","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,3,"O","-",1,0,"F","W","C","W","P","S","B","L","-","-","-","-","M","","NULL"
"69","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,3,"O","-",2,0,"F","C","L","U","O","T","F","C","-","-","-","-","S","N","NULL"
"70","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,3,"O","-",2,1,"F","B","C","U","P","T","F","C","-","-","-","-","M","L","NULL"
"71","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,3,"O","-",3,1,"F","C","C","W","O","T","F","C","-","-","-","-","S","","NULL"
"72","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,3,"O","-",3,2,"D","","","D","O","","","","-","-","-","-","","","NULL"
"73","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",2,3,"O","-",3,3,"F","C","C","W","P","T","F","C","-","-","-","-","S","","NULL"
"74","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,3,"P","-",0,0,"F","","","A","O","","","","-","-","-","-","","","NULL"
"75","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,3,"P","-",0,1,"F","C","C","W","O","T","F","C","-","-","-","-","S","","NULL"
"76","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,3,"P","-",0,2,"F","C","L","W","O","T","F","C","-","-","-","-","S","","NULL"
"77","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,3,"P","-",0,3,"F","C","C","W","O","T","F","C","-","-","-","-","S","","NULL"
"78","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,4,"O","-",0,0,"S","B","C","U","P","T","F","C","-","-","-","-","S","L","NULL"
"79","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,4,"O","-",1,0,"F","B","C","U","P","T","F","C","-","-","-","-","S","N","NULL"
"80","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,4,"O","-",2,0,"F","B","C","W","O","O","B","L","-","-","-","-","S","","NULL"
"81","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,4,"O","-",2,1,"S","C","L","W","P","T","F","C","-","-","-","-","S","","NULL"
"82","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",3,4,"O","-",3,1,"F","B","C","F","P","T","F","L","-","-","-","-","S","W","NULL"
"83","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,4,"P","-",0,0,"S","B","C","U","O","T","F","C","-","-","-","-","S","N","NULL"
"84","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,4,"P","-",0,1,"F","B","C","U","P","T","F","L","-","-","-","-","S","L","NULL"
"85","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,4,"P","-",1,1,"F","B","C","W","O","T","F","L","-","-","-","-","S","","NULL"
"86","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,4,"P","-",1,2,"F","C","L","U","O","T","B","L","-","-","-","-","S","L","NULL"
"87","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,4,"P","-",1,3,"F","B","C","U","O","T","F","C","-","-","-","-","S","L","NULL"
"88","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,5,"O","-",0,0,"F","B","C","F","P","S","F","C","-","-","-","-","S","L","NULL"
"89","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,5,"O","-",1,0,"F","B","C","F","P","T","B","C","-","-","-","-","M","L","NULL"
"90","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,5,"O","-",2,0,"F","B","C","F","P","S","F","C","-","-","-","-","M","N","NULL"
"91","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",4,5,"O","-",3,0,"F","W","C","F","P","T","B","C","-","-","-","-","S","W","NULL"
"92","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",5,5,"P","-",0,0,"F","W","C","F","P","T","F","L","-","-","-","-","S","L","NULL"
"93","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",5,5,"P","-",1,0,"F","B","L","F","P","T","F","C","-","-","-","-","S","L","NULL"
"94","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",5,5,"P","-",2,0,"S","B","C","W","P","T","F","C","-","-","-","-","S","","NULL"
"95","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",5,5,"P","-",3,0,"F","C","L","W","O","S","B","C","-","-","-","-","S","","NULL"
"96","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",1,0,"-",5,5,"P","-",3,1,"D","","","D","P","","","","-","-","-","-","","","NULL"
"97","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",2,0,"-",6,5,"O","-",0,0,"S","W","L","F","P","T","F","C","-","-","-","-","S","N","NULL"
"98","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",2,0,"-",6,5,"O","-",1,0,"F","B","C","W","P","T","F","C","-","-","-","-","S","","NULL"
"99","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",2,0,"-",6,5,"O","-",2,0,"F","B","C","W","P","T","F","C","-","-","-","-","M","","NULL"
"100","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",2,0,"-",6,5,"O","-",3,0,"F","B","C","U","O","S","B","C","-","-","-","-","S","","NULL"
"101","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",2,0,"-",6,5,"O","-",3,1,"F","B","C","U","O","T","B","C","-","-","-","-","M","","NULL"
"102","Samantha Smith","-","-",2018-01-26,"Home","Win","-","R","-","R",2,0,"-",6,5,"O","-",3,2,"S","B","C","W","P","T","B","C","-","-","-","-","S","","NULL"
